audio_start_timestamp,audio time,x,y,audio,tagId
1719455383.99,0:00:09,10309.618234065263,6373.2407392878895,0,RED
1719455383.99,0:00:10,7452.412773483455,3762.860437573528,0,GREEN
1719455383.99,0:00:10,10564.838951482168,6148.615896376921,1,BLUE
1719455383.99,0:00:10,11020.285207016446,6550.99881637171,0,YELLOW
1719455383.99,0:00:10,10310.549469953998,6371.450530046003,0,RED
1719455383.99,0:00:11,11022.328275131787,6554.671724868212,0,YELLOW
1719455383.99,0:00:11,10317.536855075963,6363.155773908845,0,RED
1719455383.99,0:00:11,10568.584269652889,6139.460674181829,1,BLUE
1719455383.99,0:00:11,7458.326434092701,3772.3222945483217,1,GREEN
1719455383.99,0:00:12,7458.048979292614,3771.0979585852274,1,GREEN
1719455383.99,0:00:12,11028.580163057562,6548.839673884875,0,YELLOW
1719455383.99,0:00:12,10589.877497918997,6116.122502081004,1,BLUE
1719455383.99,0:00:12,10341.502036101168,6340.6987783393,0,RED
1719455383.99,0:00:13,10594.200244240765,6117.666259598725,1,BLUE
1719455383.99,0:00:13,11037.58995729082,6542.0083689243165,0,YELLOW
1719455383.99,0:00:13,7460.364406662655,3769.1779666867255,1,GREEN
1719455383.99,0:00:13,10346.0,6328.961023899003,1,RED
1719455383.99,0:00:14,10595.421245453235,6115.631257577941,1,BLUE
1719455383.99,0:00:14,11064.543007910785,6512.952603526894,0,YELLOW
1719455383.99,0:00:14,7756.446678128165,3914.04034193761,1,GREEN
1719455383.99,0:00:14,10346.0,6328.379290286502,1,RED
1719455383.99,0:00:15,11089.0,6486.0,0,YELLOW
1719455383.99,0:00:15,10596.642246665706,6113.596255557157,1,BLUE
1719455383.99,0:00:15,10346.929239027811,6328.0,1,RED
1719455383.99,0:00:15,8293.6225031149,4183.204623341909,1,GREEN
1719455383.99,0:00:16,10355.92423363761,6317.914611733952,1,RED
1719455383.99,0:00:16,10594.02064877787,6114.489675611065,1,BLUE
1719455383.99,0:00:16,11097.053101625355,6474.042364253257,0,YELLOW
1719455383.99,0:00:16,8390.133412739931,4229.8665872600695,1,GREEN
1719455383.99,0:00:17,8391.3245980396,4228.6754019604,0,GREEN
1719455383.99,0:00:17,10589.806573601363,6116.5967131993175,1,BLUE
1719455383.99,0:00:17,10369.153338713402,6301.077568910215,1,RED
1719455383.99,0:00:17,11116.742840507206,6444.806085307482,0,YELLOW
1719455383.99,0:00:18,10418.46600492574,6255.356940596972,1,RED
1719455383.99,0:00:18,8960.579716197866,4515.648814531896,0,GREEN
1719455383.99,0:00:18,10592.589959951,6113.3417000408335,1,BLUE
1719455383.99,0:00:18,10723.302124732498,5842.45674105778,0,YELLOW
1719455383.99,0:00:19,9317.995268850436,4697.995268850436,0,GREEN
1719455383.99,0:00:19,10420.409146665368,6263.281470968999,1,RED
1719455383.99,0:00:19,10597.339324936009,6109.008267003137,1,BLUE
1719455383.99,0:00:19,10754.022900502598,5804.658837726974,0,YELLOW
1719455383.99,0:00:20,10594.64779367706,6110.642410981784,0,BLUE
1719455383.99,0:00:20,9315.629804606737,4695.629804606738,0,GREEN
1719455383.99,0:00:20,10769.290075459548,5782.345274328354,0,YELLOW
1719455383.99,0:00:20,10402.000595763286,6281.096197648434,1,RED
1719455383.99,0:00:21,9313.081511830023,4693.816302366005,0,GREEN
1719455383.99,0:00:21,10789.41204078562,5756.63164315579,0,YELLOW
1719455383.99,0:00:21,10591.95626241811,6112.276554960432,1,BLUE
1719455383.99,0:00:21,10393.105634541816,6285.9647884860615,1,RED
1719455383.99,0:00:22,10388.551924131143,6286.603268281969,1,RED
1719455383.99,0:00:22,10589.264731159165,6113.910698939079,1,BLUE
1719455383.99,0:00:22,10812.434472821196,5728.886660959071,0,YELLOW
1719455383.99,0:00:22,9310.128174695326,4693.2256349390655,0,GREEN
1719455383.99,0:00:23,10400.22053565728,6276.101517908449,1,RED
1719455383.99,0:00:23,10796.800462482552,5746.886965254547,0,YELLOW
1719455383.99,0:00:23,10586.573199900216,6115.544842917728,1,BLUE
1719455383.99,0:00:23,9309.0,4695.138408450082,0,GREEN
1719455383.99,0:00:24,10410.555869025582,6265.258841299223,1,RED
1719455383.99,0:00:24,10788.349853959904,5761.690962196399,0,YELLOW
1719455383.99,0:00:24,9309.0,4698.598616127243,0,GREEN
1719455383.99,0:00:24,10583.881668641265,6117.178986896375,1,BLUE
1719455383.99,0:00:25,10581.190137382317,6118.813130875023,1,BLUE
1719455383.99,0:00:25,9300.37479552975,4695.312602235125,1,GREEN
1719455383.99,0:00:25,10819.715674077544,5753.51857777723,0,YELLOW
1719455383.99,0:00:25,10490.484018874628,6187.863014155971,1,RED
1719455383.99,0:00:26,9297.242424067275,4696.0,1,GREEN
1719455383.99,0:00:26,10448.20895504684,6189.890547318761,1,RED
1719455383.99,0:00:26,10834.658062449504,5743.251616150779,0,YELLOW
1719455383.99,0:00:26,10578.498606123369,6120.44727485367,0,BLUE
1719455383.99,0:00:27,9296.0,4708.94039694319,0,GREEN
1719455383.99,0:00:27,10575.80707486442,6122.0814188323175,0,BLUE
1719455383.99,0:00:27,10355.905112530098,6256.029194618492,1,RED
1719455383.99,0:00:27,10802.568718799364,5815.255929015282,0,YELLOW
1719455383.99,0:00:28,10573.11554360547,6123.715562810965,1,BLUE
1719455383.99,0:00:28,11195.0,6431.0,1,YELLOW
1719455383.99,0:00:28,9301.868994723904,4724.803492085857,1,GREEN
1719455383.99,0:00:28,10275.683245656175,6306.189056467253,1,RED
1719455383.99,0:00:29,10570.58994014066,6125.102514964835,1,BLUE
1719455383.99,0:00:29,10299.933216121342,6263.9332161213415,1,RED
1719455383.99,0:00:29,9300.0,4726.46604519096,1,GREEN
1719455383.99,0:00:29,11186.172681410111,6450.420100897756,1,YELLOW
1719455383.99,0:00:30,9300.0,4725.62772059692,0,GREEN
1719455383.99,0:00:30,10299.347393045804,6263.347393045804,1,RED
1719455383.99,0:00:30,11181.313441449583,6463.533024429757,0,YELLOW
1719455383.99,0:00:30,10568.673772454104,6125.581556886474,1,BLUE
1719455383.99,0:00:31,11172.887076062874,6480.136789662238,0,YELLOW
1719455383.99,0:00:31,10305.814665770073,6259.945149827208,0,RED
1719455383.99,0:00:31,9300.0,4723.336769919933,0,GREEN
1719455383.99,0:00:31,10566.757604767548,6126.060598808112,1,BLUE
1719455383.99,0:00:32,10564.841437080991,6126.539640729751,1,BLUE
1719455383.99,0:00:32,9298.503508727166,4720.007017454333,0,GREEN
1719455383.99,0:00:32,11144.947614391987,6519.1356215778505,0,YELLOW
1719455383.99,0:00:32,10322.558313642923,6252.439376642828,0,RED
1719455383.99,0:00:33,9297.402817234371,4717.402817234372,0,GREEN
1719455383.99,0:00:33,10562.990499382668,6127.114007407993,1,BLUE
1719455383.99,0:00:33,11150.331452662134,6515.733427467776,0,YELLOW
1719455383.99,0:00:33,10348.370373035214,6244.444443717669,1,RED
1719455383.99,0:00:34,10323.565992612144,6282.80737254813,1,RED
1719455383.99,0:00:34,11131.448072808638,6526.817971169156,0,YELLOW
1719455383.99,0:00:34,10562.746894024482,6130.0372717062255,1,BLUE
1719455383.99,0:00:34,9299.253661443106,4719.253661443107,0,GREEN
1719455383.99,0:00:35,11093.405659629385,6557.247641821091,0,YELLOW
1719455383.99,0:00:35,10300.383090853053,6317.6180749652,1,RED
1719455383.99,0:00:35,9299.839484518645,4719.839484518645,1,GREEN
1719455383.99,0:00:35,10562.503288666296,6132.960536004458,1,BLUE
1719455383.99,0:00:36,9300.427561890545,4720.0,1,GREEN
1719455383.99,0:00:36,10290.470553913812,6335.1107872109205,1,RED
1719455383.99,0:00:36,10562.25968330811,6135.88380030269,1,BLUE
1719455383.99,0:00:36,11079.254717060703,6563.143867891374,0,YELLOW
1719455383.99,0:00:37,9300.961591066074,4719.423865991114,0,GREEN
1719455383.99,0:00:37,10335.348307713944,6322.95224999121,1,RED
1719455383.99,0:00:37,10562.016077949924,6138.807064600922,1,BLUE
1719455383.99,0:00:37,11082.529247453936,6561.69916453872,0,YELLOW
1719455383.99,0:00:38,10563.124849504848,6134.875551815556,0,BLUE
1719455383.99,0:00:38,9298.298373869016,4700.016666330684,1,GREEN
1719455383.99,0:00:38,11110.280841353248,6542.433200714416,0,YELLOW
1719455383.99,0:00:38,10369.56499237645,6311.750855703879,1,RED
1719455383.99,0:00:39,11133.021033831175,6520.830017860384,0,YELLOW
1719455383.99,0:00:39,9292.607317046695,4683.349999922466,1,GREEN
1719455383.99,0:00:39,10564.32918514347,6130.459654473947,0,BLUE
1719455383.99,0:00:39,10391.562330312505,6306.337398187502,1,RED
1719455383.99,0:00:40,10564.377808993935,6135.466292072752,1,BLUE
1719455383.99,0:00:40,9286.916260224378,4666.683333514247,0,GREEN
1719455383.99,0:00:40,10397.903448684094,6315.662070394328,1,RED
1719455383.99,0:00:40,11130.643151083565,6517.404794564841,0,YELLOW
1719455383.99,0:00:41,10567.409912457975,6135.73760942753,1,BLUE
1719455383.99,0:00:41,11123.14832302899,6523.499704888578,0,YELLOW
1719455383.99,0:00:41,10396.731106584835,6336.80199441958,1,RED
1719455383.99,0:00:41,9286.0,4660.557444549865,1,GREEN
1719455383.99,0:00:42,10571.57952891394,6130.420471086061,1,BLUE
1719455383.99,0:00:42,9287.782840889116,4659.674261333675,1,GREEN
1719455383.99,0:00:42,11113.731018076873,6539.391406995277,0,YELLOW
1719455383.99,0:00:42,10391.458698904991,6359.063271290032,1,RED
1719455383.99,0:00:43,10558.81637687174,6150.938792290581,1,BLUE
1719455383.99,0:00:43,9297.088607883574,4670.367088174639,0,GREEN
1719455383.99,0:00:43,11111.0,6548.903315335584,0,YELLOW
1719455383.99,0:00:43,10409.123374295634,6347.698940247716,1,RED
1719455383.99,0:00:44,10578.66749363798,6157.55583121266,1,BLUE
1719455383.99,0:00:44,11113.351818805297,6548.412045298675,0,YELLOW
1719455383.99,0:00:44,9298.797640176748,4665.410619204636,1,GREEN
1719455383.99,0:00:44,10389.642854880916,6371.3116910534345,1,RED
1719455383.99,0:00:45,9299.9775810602,4660.100885229105,1,GREEN
1719455383.99,0:00:45,10358.986575916144,6395.879195406234,1,RED
1719455383.99,0:00:45,11123.606101808537,6542.672413166145,0,YELLOW
1719455383.99,0:00:45,10598.51861040422,6164.17287013474,1,BLUE
1719455383.99,0:00:46,10669.60729821614,6133.078540356772,0,BLUE
1719455383.99,0:00:46,10330.443686302207,6413.771894134207,0,RED
1719455383.99,0:00:46,9007.144773836124,4504.103027350722,1,GREEN
1719455383.99,0:00:46,11153.753824395952,6528.052851323322,0,YELLOW
1719455383.99,0:00:47,10728.129658617436,6127.339310789346,0,BLUE
1719455383.99,0:00:47,11221.280004209792,6475.7771416543455,0,YELLOW
1719455383.99,0:00:47,10437.408709445395,6331.727527036403,0,RED
1719455383.99,0:00:47,8374.710709008576,4172.2725996981135,1,GREEN
1719455383.99,0:00:48,8370.657225044484,4151.866858437129,1,GREEN
1719455383.99,0:00:48,10473.55091084542,6306.221754215387,0,RED
1719455383.99,0:00:48,10773.082059418944,6130.944367237512,0,BLUE
1719455383.99,0:00:48,11221.951653057487,6498.794204584223,0,YELLOW
1719455383.99,0:00:49,8380.17971801725,4169.151477812536,1,GREEN
1719455383.99,0:00:49,10512.355524359016,6275.651132948689,0,RED
1719455383.99,0:00:49,10827.79852751633,6109.928747261225,0,BLUE
1719455383.99,0:00:49,11186.23666995306,6545.092329061022,0,YELLOW
1719455383.99,0:00:50,10530.938541138436,6260.769098102607,0,RED
1719455383.99,0:00:50,10846.8402963127,6113.614250899232,0,BLUE
1719455383.99,0:00:50,8245.179665571473,3942.494070085616,1,GREEN
1719455383.99,0:00:50,11191.343713799804,6559.054787050543,0,YELLOW
1719455383.99,0:00:51,10865.882065109066,6117.299754537239,0,BLUE
1719455383.99,0:00:51,8209.482957822911,3904.7671863852106,1,GREEN
1719455383.99,0:00:51,11193.65051891791,6552.711072975749,0,YELLOW
1719455383.99,0:00:51,10536.107984174265,6252.15335970956,0,RED
1719455383.99,0:00:52,10562.745627281502,6237.053835105482,0,RED
1719455383.99,0:00:52,8210.284552929577,3927.569105859153,1,GREEN
1719455383.99,0:00:52,11195.0,6550.705479250725,0,YELLOW
1719455383.99,0:00:52,10884.923833905435,6120.985258175246,0,BLUE
1719455383.99,0:00:53,11189.49799227294,6553.834002575687,0,YELLOW
1719455383.99,0:00:53,10557.329045242548,6228.670954757452,1,RED
1719455383.99,0:00:53,10913.563898843937,6132.972332138727,1,BLUE
1719455383.99,0:00:53,8225.822082143563,3961.027281898084,1,GREEN
1719455383.99,0:00:54,10918.203600913652,6116.427977599217,1,BLUE
1719455383.99,0:00:54,8234.421486897652,3970.975204141784,1,GREEN
1719455383.99,0:00:54,10559.36018945641,6226.639810543589,1,RED
1719455383.99,0:00:54,11181.662465067837,6556.535013972865,0,YELLOW
1719455383.99,0:00:55,10884.181214824588,6149.091271105247,1,BLUE
1719455383.99,0:00:55,10607.209454907475,6188.047300956735,1,RED
1719455383.99,0:00:55,9167.564304174515,4434.435695825485,0,GREEN
1719455383.99,0:00:55,11180.585366137322,6559.292683068661,0,YELLOW
1719455383.99,0:00:56,10570.475273076088,6219.728022995605,1,RED
1719455383.99,0:00:56,11174.0,6557.0,0,YELLOW
1719455383.99,0:00:56,10861.412983472715,6160.522099163691,0,BLUE
1719455383.99,0:00:56,9169.922330761654,4447.206659319009,0,GREEN
1719455383.99,0:00:57,11184.02325516923,6540.720931038462,0,YELLOW
1719455383.99,0:00:57,10554.801155814785,6228.242072839968,1,RED
1719455383.99,0:00:57,10860.37570595309,6154.563558929635,0,BLUE
1719455383.99,0:00:57,8281.22677925211,3989.330539142524,1,GREEN
1719455383.99,0:00:58,11189.170799309702,6537.611569867967,0,YELLOW
1719455383.99,0:00:58,10837.264044844116,6180.632022422058,0,BLUE
1719455383.99,0:00:58,10582.433288546496,6223.66299779717,1,RED
1719455383.99,0:00:58,8293.32137732906,4061.3351694300745,1,GREEN
1719455383.99,0:00:59,8392.83266842077,4167.88047246787,1,GREEN
1719455383.99,0:00:59,10835.132432175553,6183.529728702214,0,BLUE
1719455383.99,0:00:59,11190.93103289519,6533.344832235512,0,YELLOW
1719455383.99,0:00:59,10586.307478681025,6224.252078402054,1,RED
1719455383.99,0:01:00,11216.279035141071,6482.065157830715,0,YELLOW
1719455383.99,0:01:00,8380.947506841298,4121.586802328865,1,GREEN
1719455383.99,0:01:00,10599.72510239793,6216.740535401812,1,RED
1719455383.99,0:01:00,10853.287131597655,6167.792076002606,1,BLUE
1719455383.99,0:01:01,8357.359249473706,4069.608580000134,1,GREEN
1719455383.99,0:01:01,11255.517869177473,6416.122049911321,0,YELLOW
1719455383.99,0:01:01,10622.31249918757,6191.625000277415,1,RED
1719455383.99,0:01:01,10843.092366586172,6149.242302784485,1,BLUE
1719455383.99,0:01:02,8380.022727657572,4143.068182972714,1,GREEN
1719455383.99,0:01:02,10768.840165753234,6108.09617680345,1,BLUE
1719455383.99,0:01:02,11286.789343021986,6353.838525060626,0,YELLOW
1719455383.99,0:01:02,10535.512510517736,6219.748607817679,1,RED
1719455383.99,0:01:03,10642.28387620598,6078.948224891259,1,BLUE
1719455383.99,0:01:03,10425.32091751578,6235.16889908104,1,RED
1719455383.99,0:01:03,11274.904097399069,6358.346721676216,0,YELLOW
1719455383.99,0:01:03,8389.14484342489,4161.688296452357,0,GREEN
1719455383.99,0:01:04,10328.640661684454,6236.91613262016,1,RED
1719455383.99,0:01:04,11263.01885177615,6362.854918291805,0,YELLOW
1719455383.99,0:01:04,8394.448132585783,4166.655602242651,0,GREEN
1719455383.99,0:01:04,10485.832629494207,6060.923289737427,1,BLUE
1719455383.99,0:01:05,10017.677958801662,5935.2584615196,1,BLUE
1719455383.99,0:01:05,11252.610653074638,6372.266395264721,0,YELLOW
1719455383.99,0:01:05,10072.32841382289,6165.604309761976,1,RED
1719455383.99,0:01:05,8956.541313088986,4445.596414065517,0,GREEN
1719455383.99,0:01:06,9511.905836858805,5770.625859333686,1,BLUE
1719455383.99,0:01:06,9317.363636363636,4657.30303030303,1,GREEN
1719455383.99,0:01:06,9663.973145431788,6045.449660885631,1,RED
1719455383.99,0:01:06,11221.379730232604,6395.708107681428,0,YELLOW
1719455383.99,0:01:07,11042.160817048363,6206.724680963262,0,YELLOW
1719455383.99,0:01:07,8964.491389446193,5575.595498569645,1,BLUE
1719455383.99,0:01:07,9270.914846505328,5907.638282168443,1,RED
1719455383.99,0:01:07,9313.448634735518,4756.152137443229,1,GREEN
1719455383.99,0:01:08,9175.504789852224,4658.240683064311,1,GREEN
1719455383.99,0:01:08,10759.0,5839.0,0,YELLOW
1719455383.99,0:01:08,8898.698225023882,5700.52638073862,0,RED
1719455383.99,0:01:08,8396.459445483499,5336.797292660413,0,BLUE
1719455383.99,0:01:09,10752.0978756343,5848.630871207954,0,YELLOW
1719455383.99,0:01:09,9088.503988784149,4563.999532672743,0,GREEN
1719455383.99,0:01:09,8577.652032115626,5572.780970519329,1,RED
1719455383.99,0:01:09,8028.884174906027,5213.488698555129,0,BLUE
1719455383.99,0:01:10,7798.940669603301,5134.957624262553,0,BLUE
1719455383.99,0:01:10,9089.207883655316,4593.3284856381615,0,GREEN
1719455383.99,0:01:10,8391.84122369945,5497.893584097052,1,RED
1719455383.99,0:01:10,10728.048656861902,5882.187920657811,1,YELLOW
1719455383.99,0:01:11,7575.337555649312,5029.649768613129,0,BLUE
1719455383.99,0:01:11,8226.289431486679,5389.113809683844,1,RED
1719455383.99,0:01:11,10705.07089262535,5911.65475590749,1,YELLOW
1719455383.99,0:01:11,9089.911778526486,4622.657438603581,1,GREEN
1719455383.99,0:01:12,8068.577121594856,5267.218947459761,1,RED
1719455383.99,0:01:12,10683.168877019722,5937.01498450348,1,YELLOW
1719455383.99,0:01:12,9090.615673397657,4651.986391569,1,GREEN
1719455383.99,0:01:12,7320.670738089731,4910.548782772867,1,BLUE
1719455383.99,0:01:13,9094.126721432876,4812.454530198863,1,GREEN
1719455383.99,0:01:13,7661.415637731452,4990.729442466305,1,RED
1719455383.99,0:01:13,10643.94487789444,6000.554916787141,1,YELLOW
1719455383.99,0:01:13,6894.773288580119,4738.717941216284,0,BLUE
1719455383.99,0:01:14,9134.117374240366,4933.766396285169,1,GREEN
1719455383.99,0:01:14,6686.389081651812,4610.5128139068765,1,BLUE
1719455383.99,0:01:14,10612.911801671558,6046.287871220861,0,YELLOW
1719455383.99,0:01:14,7386.8388273827395,4763.192379144778,1,RED
1719455383.99,0:01:15,10581.878725448678,6092.02082565458,0,YELLOW
1719455383.99,0:01:15,9186.476410140334,4981.522440018108,1,GREEN
1719455383.99,0:01:15,6478.004874723507,4482.30768659747,1,BLUE
1719455383.99,0:01:15,7210.062392119377,4619.344887704983,1,RED
1719455383.99,0:01:16,7011.426709506236,4518.7863396108005,0,RED
1719455383.99,0:01:16,10565.234640138637,6116.819192513015,1,YELLOW
1719455383.99,0:01:16,9234.592207220418,5023.438042493639,1,GREEN
1719455383.99,0:01:16,6374.4638040909485,4412.535610457468,1,BLUE
1719455383.99,0:01:17,10558.798127974826,6126.76652949345,1,YELLOW
1719455383.99,0:01:17,6274.817938216532,4351.972827402076,0,BLUE
1719455383.99,0:01:17,9282.665143343607,5065.2946506698645,1,GREEN
1719455383.99,0:01:17,6796.070526911368,4431.682490603173,0,RED
1719455383.99,0:01:18,9387.11306855444,5143.529965221419,1,GREEN
1719455383.99,0:01:18,6455.9448493358805,4377.089657236252,0,RED
1719455383.99,0:01:18,6158.997226694173,4301.998613347087,0,BLUE
1719455383.99,0:01:18,10523.563106690171,6158.052704728327,0,YELLOW
1719455383.99,0:01:19,10529.509433598509,6150.462264642016,0,YELLOW
1719455383.99,0:01:19,6127.031999588013,4376.530672709147,0,BLUE
1719455383.99,0:01:19,6091.705939724675,4401.859082327431,0,RED
1719455383.99,0:01:19,9552.94717313436,5271.282701681748,1,GREEN
1719455383.99,0:01:20,5764.99860454027,4494.194177560015,0,RED
1719455383.99,0:01:20,9738.363123896772,5352.608937169031,1,GREEN
1719455383.99,0:01:20,6089.479444726409,4484.421937513432,0,BLUE
1719455383.99,0:01:20,10541.668005151374,6130.74698840941,0,YELLOW
1719455383.99,0:01:21,6028.239509986963,4632.345067139503,0,BLUE
1719455383.99,0:01:21,5508.233848582403,4602.9516253803,0,RED
1719455383.99,0:01:21,10924.271871614648,6750.919245737346,0,YELLOW
1719455383.99,0:01:21,9931.799987284345,5354.476192206212,1,GREEN
1719455383.99,0:01:22,5282.336797353865,4759.73630563891,0,RED
1719455383.99,0:01:22,10334.313737614311,5702.901958242161,1,GREEN
1719455383.99,0:01:22,6008.290067038263,4777.017220771535,0,BLUE
1719455383.99,0:01:22,10920.34585587038,6750.031087071596,0,YELLOW
1719455383.99,0:01:23,10937.591279209517,6724.681201317473,0,YELLOW
1719455383.99,0:01:23,10506.99860464836,5601.431169684403,1,GREEN
1719455383.99,0:01:23,6075.788465128343,4952.774733138275,0,BLUE
1719455383.99,0:01:23,5177.267683478093,4980.679633635727,0,RED
1719455383.99,0:01:24,10921.997308404303,6741.335127730463,0,YELLOW
1719455383.99,0:01:24,10586.049335797628,5455.829322179158,1,GREEN
1719455383.99,0:01:24,5212.5067499842935,5246.533766353017,1,RED
1719455383.99,0:01:24,6159.741195310713,5115.565045958579,0,BLUE
1719455383.99,0:01:25,10920.112971167646,6739.774057664708,0,YELLOW
1719455383.99,0:01:25,5250.875172489735,5379.39250611671,1,RED
1719455383.99,0:01:25,6172.730978993252,5284.114136406514,0,BLUE
1719455383.99,0:01:25,10617.442914163736,5442.991745535554,1,GREEN
1719455383.99,0:01:26,6168.174861166753,5378.967213531234,0,BLUE
1719455383.99,0:01:26,5277.72627185818,5416.631359290896,0,RED
1719455383.99,0:01:26,10890.235134531758,6760.460578318545,0,YELLOW
1719455383.99,0:01:26,10652.060647978116,5444.4002682370165,1,GREEN
1719455383.99,0:01:27,10669.116709380696,5431.893900563003,1,GREEN
1719455383.99,0:01:27,5297.047935472688,5461.607189320878,1,RED
1719455383.99,0:01:27,6120.66935742044,5382.846774123772,1,BLUE
1719455383.99,0:01:27,10860.03170399318,6783.8480845733775,0,YELLOW
1719455383.99,0:01:28,10678.628880053566,5419.600540093739,1,GREEN
1719455383.99,0:01:28,6096.154471350354,5330.116530808982,0,BLUE
1719455383.99,0:01:28,10856.0,6785.0,0,YELLOW
1719455383.99,0:01:28,5275.434959533449,5501.0,1,RED
1719455383.99,0:01:29,10678.71070030185,5430.586526735637,1,GREEN
1719455383.99,0:01:29,5229.611546716895,5488.998685881992,1,RED
1719455383.99,0:01:29,6104.725955299818,5341.129117314182,0,BLUE
1719455383.99,0:01:29,10860.720894984146,6780.279105015855,0,YELLOW
1719455383.99,0:01:30,5195.894707590893,5452.593468941953,1,RED
1719455383.99,0:01:30,10685.959459713436,5434.1689187556485,1,GREEN
1719455383.99,0:01:30,6101.832958139165,5344.813835841422,0,BLUE
1719455383.99,0:01:30,10866.541973099169,6774.458026900831,0,YELLOW
1719455383.99,0:01:31,5169.430743967983,5419.935811705171,0,RED
1719455383.99,0:01:31,6092.27165264583,5347.625984515932,0,BLUE
1719455383.99,0:01:31,10872.363051214192,6768.636948785807,0,YELLOW
1719455383.99,0:01:31,10693.842342494729,5429.101351253389,1,GREEN
1719455383.99,0:01:32,10692.873531030837,5435.35590340086,1,GREEN
1719455383.99,0:01:32,5114.042269304511,5324.313123801691,0,RED
1719455383.99,0:01:32,6066.0756415489095,5354.159066046195,0,BLUE
1719455383.99,0:01:32,10878.100822967268,6760.536645248146,0,YELLOW
1719455383.99,0:01:33,10883.7696042406,6750.548792528465,1,YELLOW
1719455383.99,0:01:33,5116.266963288712,5288.161846558425,1,RED
1719455383.99,0:01:33,10692.313933996886,5428.081141959505,1,GREEN
1719455383.99,0:01:33,6034.929921640108,5347.484983208595,0,BLUE
1719455383.99,0:01:34,10692.745753016685,5422.259909627737,0,GREEN
1719455383.99,0:01:34,5115.616912863414,5253.352441145314,1,RED
1719455383.99,0:01:34,6009.157296406663,5337.039749423585,0,BLUE
1719455383.99,0:01:34,10889.438385513931,6740.560939808785,1,YELLOW
1719455383.99,0:01:35,5104.8337110098655,5223.272983343308,1,RED
1719455383.99,0:01:35,5994.392959273886,5318.86825756786,0,BLUE
1719455383.99,0:01:35,10694.44450746172,5418.296149255988,0,GREEN
1719455383.99,0:01:35,10895.107166787266,6730.573087089105,1,YELLOW
1719455383.99,0:01:36,5099.260204118181,5193.209181736436,1,RED
1719455383.99,0:01:36,10695.383913342395,5411.625213206458,0,GREEN
1719455383.99,0:01:36,5979.642858146887,5308.107143204692,0,BLUE
1719455383.99,0:01:36,10900.775948060596,6720.585234369424,1,YELLOW
1719455383.99,0:01:37,10906.444729333927,6710.597381649744,0,YELLOW
1719455383.99,0:01:37,5099.827097485211,5163.163833283798,0,RED
1719455383.99,0:01:37,10695.954363991586,5403.638904117786,0,GREEN
1719455383.99,0:01:37,5964.903628611961,5303.005102211832,0,BLUE
1719455383.99,0:01:38,5931.610062011308,5302.462264271186,0,BLUE
1719455383.99,0:01:38,5107.798037677501,5092.590453289676,1,RED
1719455383.99,0:01:38,10700.020701034122,5398.652865977252,0,GREEN
